varietal,title,excerpt,points,price,location,region
Chardonnay,Nickel & Nickel 2012 Truchard Vineyard Chardonnay (Carneros),"This is a very ripe Chardonnay, with pineapple, orange and apricot jam ...",86,55,Napa-Sonoma,United States
Chardonnay,Red Theory 2012 Chardonnay (Columbia Valley (WA)),"An innocuous, easy drinking wine with notes of apple and pear pairing ...",86,12,Columbia Valley,United States
Chardonnay,Roanoke Vineyards 2011 The Wild Chardonnay (North Fork of Long Island),"Fresh, fruity and forward, this wine is full of bright apple, peach ...",86,20,Long Island,United States
Chardonnay,Pfendler 2012 Chardonnay (Sonoma Coast),"Apricot, tangerine, peach and papaya flavors give this wine magnificent ripeness, accompanied ...",86,38,Sonoma,United States
Chardonnay,Schug 2012 Chardonnay (Sonoma Coast),"It conveys lots of ripe, forward citrus, pear and green apple flavors. ...",86,25,Sonoma,United States
Chardonnay,Cooper Vineyards 2012 Chardonnay (Virginia),"High-toned aromas of beeswax and ginger carry onto the medium-full, lissome palate, ...",86,16,Virginia,United States
Chardonnay,Cedar Creek 2011 Estate Bottled Chardonnay (Shenandoah Valley),"Taciturn aromas of apricot, papaya seed and pie crust hit the nose ...",85,17,Virginia,United States
Chardonnay,Geyser Peak 2012 Water Bend Chardonnay (Sonoma County),"Simple and oaky, but it is also classic California, with ripe, forward ...",85,22,Sonoma,United States
Chardonnay,Lost Angel 2013 Chardonnay (California),"It conveys brisk acidity, vanilla, buttered toast and apricot, tangerine and honey ...",85,11,California,United States
Chardonnay,Olabisi 2011 Ceja Vineyard Chardonnay (Carneros),"The oak overpowers the limes and mangoes. Despite mouthwatering acidity, the wine ...",85,40,Napa-Sonoma,United States
Chardonnay,Duck Pond 2012 Chardonnay (Columbia Valley (WA)),"This feels a bit awkward in the mouth, with light buttery fruit ...",85,10,Columbia Valley,United States
Chardonnay,Sojourn 2012 Durell Vineyard Chardonnay (Sonoma Coast),"Oak dominates this wine, which is all about smoky buttered toast, butterscotch ...",85,48,Sonoma,United States
Chardonnay,Original House Wine 2012 House Wine Chardonnay (Columbia Valley (WA)),"The notes of vanilla, melon and pear are rounded and creamy in ...",85,11,Columbia Valley,United States
Chardonnay,Clos La Chance 2012 Chardonnay (Monterey County),"With crisp, mouthwatering acidity, this simple wine has a creamy texture housing ...",85,15,Central Coast,United States
Chardonnay,Acre Twenty-one 2012 Chardonnay (Columbia Valley (WA)),Straight down the fairway with notes of freshly scooped cantaloupe and pear ...,85,15,Columbia Valley,United States
Chardonnay,Sojourn 2012 Chardonnay (Sonoma Coast),"This oaky Chardonnay conveys rich, simple buttered toast and caramel flavors. It ...",85,38,Sonoma,United States
Chardonnay,Jones of Washington 2013 Chardonnay (Wahluke Slope),"A straightforward, easy drinker with notes of pear and melon supported by ...",85,15,Columbia Valley,United States
Chardonnay,Bluestone 2011 Estate Grown Chardonnay (Shenandoah Valley),"Diminished white-apricot and apple-like aromas lead to a yielding, medium-weight palate, which ...",85,18,Virginia,United States
Chardonnay,Niner 2012 Chardonnay (Edna Valley),"A bit thin, but it shows tropical fruit, citrus, peach, vanilla and ...",85,25,Central Coast,United States
Chardonnay,Sequoia Grove 2012 Chardonnay (Napa Valley),The trick with this wine is to keep it dry and elegant ...,85,28,Napa,United States
Chardonnay,Schug 2012 Heritage Reserve Chardonnay (Carneros),Fermented and aged in new French wood barrels as well as two- ...,85,35,Napa-Sonoma,United States
Chardonnay,Trump 2012 Chardonnay (Monticello),"The aromas of Gala apple and hazelnut seem a bit wooly, but ...",85,16,Virginia,United States
Chardonnay,Radius 2012 Chardonnay (Washington),The aromas are quite faint here but the apricot flavors are in ...,84,10,Washington,United States
Chardonnay,Telaya 2012 Chardonnay (Columbia Valley (WA)),There are some good things going on here but it feels like ...,84,23,Columbia Valley,United States
Chardonnay,Tarara 2012 Almost Unoaked Chardonnay (Virginia),Broad notes of white orchard fruit lead onto the light- to medium-bodied ...,84,20,Virginia,United States
Chardonnay,Wild Meadows 2012 Chardonnay (Columbia Valley (WA)),A straightforward wine with the Viognier addition (10%) providing much of the ...,84,12,Columbia Valley,United States
Chardonnay,Naked Mountain 2011 Barrel Fermented Chardonnay (Virginia),"Muted, broad orchard fruit and lemon flavors are etched with acids that ...",84,20,Virginia,United States
Chardonnay,Chateau Morrisette 2011 Chardonnay (Virginia),"Toasted popcorn kernel is the chief note. Medium in body, it bears ...",84,18,Virginia,United States
Chardonnay,Discoveries 2012 Chardonnay (California),"Pretty ordinary, but it gets the Chardonnay idea across, at an everyday ...",84,11,California,United States
Chardonnay,Spell 2012 Chardonnay (Russian River Valley),The wine underneath the oak is weak and watery in citrus and ...,84,39,Sonoma,United States
Chardonnay,Dillon 2011 Barrel Fermented Chardonnay (Yountville),"Simple and watery, it has oaky flavors of citrus fruits and peaches. ...",82,20,Napa,United States
Chardonnay,North Gate 2012 Chardonnay (Virginia),"Muddled white-orchard fruit aromas carry onto the soft palate, which carries a ...",82,18,Virginia,United States
Zinfandel,Klinker Brick 2013 Marisa Vineyard Zinfandel (Lodi),"Just plain delicious, this full-bodied wine starts with ripe blueberry and dark ...",92,30,Central Valley,United States
Zinfandel,Monte Volpe 2012 Primitivo (Mendocino),"Made in a structured, traditional and dry style, this wine will be ...",92,28,Mendocino/Lake Counties,United States
Zinfandel,1000 Stories 2013 Bourbon Barrel Aged Zinfandel (Mendocino),This approachable wine from the Fetzer organization was aged in Bourbon barrels. ...,91,19,Mendocino/Lake Counties,United States
Zinfandel,Naggiar 2013 Della Casa Zinfandel (Amador County),"The first Zin reviewed from Naggiar, this is a beauty. Power and ...",91,22,Sierra Foothills,United States
Zinfandel,Brooklyn West 2012 Zinfandel (Amador County),"With a dry and full-bodied approach, this wine combines good fruit flavors, ...",90,45,Sierra Foothills,United States
Zinfandel,Seven Falls 2013 GPS Jones Vineyard Zinfandel (Wahluke Slope),"Barrel notes of sweet spices, vanilla and coconut are up front on ...",90,40,Columbia Valley,United States
Zinfandel,Brazin 2012 Old Vine Zinfandel (Lodi),"This spicy-smelling, dry wine is well balanced, generous in flavor and a ...",90,18,Central Valley,United States
Zinfandel,Klinker Brick 2013 Old Ghost Zinfandel (Lodi),"This wine certainly packs in the flavor. It has lots of jammy, ...",89,37,Central Valley,United States
Zinfandel,Langetwins 2011 Centennial Zinfandel (Lodi),"Strong oaky, smoky, peppery aromas and flavors define this robust, assertive, high-alcohol ...",89,60,Central Valley,United States
Zinfandel,Seven Deadly Zins 2013 Old Vine Zinfandel (Lodi),This full-bodied wine has a deep color and smoke and charcoal aromas. ...,89,16,Central Valley,United States
Zinfandel,Cambridge & Sunset 2013 California Series Zinfandel (California),An especially tasty fruit character sets this full-bodied wine apart from the ...,89,14,California,United States
Zinfandel,Imagination Wines 2013 Zinderella Zinfandel (Lodi),"This wine demands attention for its deep, dark color, distinct smoke, bacon ...",88,25,Central Valley,United States
Zinfandel,Carol Shelton 2013 Pizazz Zin Old Vine Piazza Ranch Zinfandel (Lodi),"Complex but mellow aromas, and ripe fruit, dark spice and earthy flavors ...",88,19,Central Valley,United States
Zinfandel,Ripken 2012 Zinfandel (Lodi),"Concentrated aromas, generous fruit flavors and full body make this wine engaging ...",88,35,Central Valley,United States
Zinfandel,Produttori Vini Manduria 2011 Madrigale Dolce Naturale  (Primitivo di Manduria),Aromas of dried Marasca cherry and raspberry jam lead the nose on ...,87,12,Southern Italy,Italy
Zinfandel,Gen5 2012 Zinfandel (Lodi),"This polished and well-behaved wine has light spicy, oaky aromas, plenty of ...",87,11,Central Valley,United States
Zinfandel,Ironstone 2014 Old Vine Zinfandel (Lodi),"Bright berry flavors and rich, chocolaty accents make an indulgent combination in ...",87,12,Central Valley,United States
Zinfandel,Oak Grove 2013 Family Reserve Zinfandel (California),"This lively, medium-bodied and well-balanced wine smells of raspberries and dried herbs. ...",87,8,California,United States
Zinfandel,Plungerhead 2013 Old Vine Zinfandel (Lodi),"Fresh and lively like a cherry soda, this medium-bodied wine has light, ...",87,12,Central Valley,United States
Zinfandel,Steiner Family Vineyards 2012 Free Bird Zinfandel (El Dorado),"Smooth and well balanced, this medium-bodied wine combines light cinnamon and cherry ...",87,20,Sierra Foothills,United States
Zinfandel,Uvaggio 2012 Primitivo (Lodi),"This wine smells more savory than fruity, and tastes smooth, moderately fruity ...",87,16,Central Valley,United States
Zinfandel,McManis 2014 Zinfandel (Lodi),"Spicy, smoky oak aromas dominate this dark-colored and full-bodied wine. Cherry and ...",87,11,Central Valley,United States
Zinfandel,Klinker Brick 2013 Old Vine Zinfandel (Lodi),Candylike oak aromas and flavors dominate this full-bodied and rather tannic wine. ...,86,19,Central Valley,United States
Zinfandel,Campus Oaks 2012 Old Vine Zinfandel (Lodi),"Although it tastes a bit on the sweet side, there is no ...",86,15,Central Valley,United States
Zinfandel,Grayson Cellars 2014 Lot 12 Zinfandel (California),Deep fruit flavors and a soft texture make this wine easy to ...,86,11,California,United States
Zinfandel,La Chertosa 2013 Reserve Fra Paolo Zinfandel (Amador County),This is a well-balanced wine. Peppery and earthy aromas lead to cherry ...,86,29,Sierra Foothills,United States
Zinfandel,Montevina 2014 Summit Ridge White Zinfandel (Amador County),A bright pinkish-orange color makes this light-bodied wine stand out from the ...,86,8,Sierra Foothills,United States
Zinfandel,Shannon Ridge 2013 High Elevation Collection Zinfandel (Lake County),"Easygoing and medium bodied by Zin standards, this wine is pleasantly fruity ...",86,23,Mendocino/Lake Counties,United States
Zinfandel,Leese-Fitch 2013 Zinfandel (California),A sense of sweetness from aging with oak combines with bursting ripe ...,85,12,California,United States
Zinfandel,Zin 91 2013 Zinfandel (Lodi),"This mellow, moderately fruity wine has berry and wet-earth aromas, mild strawberry ...",85,14,Central Valley,United States
Zinfandel,Boeger 2013 Primitivo (El Dorado),"This may be the grapy-est, jammy-est wine on the market. Aromas are ...",85,15,Sierra Foothills,United States
Zinfandel,Nanna's Short Cake 2013 Zinfandel (Lodi),Cedar and oak aromas lead to ripe blackberry and plum on the ...,85,19,Central Valley,United States
Zinfandel,Woodbridge by Robert Mondavi 2013 Zinfandel (California),"This light-bodied wine has aromas like strawberries and maple syrup, and flavors ...",84,8,California,United States
Zinfandel,Baron Cooper 2012 Old Vine Tamura Vineyard Zinfandel (Lodi),"Very ripe and full bodied, this wine has seemingly sweet flavors like ...",83,32,Central Valley,United States
Zinfandel,Oso Libre 2012 Nativo Primitivo (Paso Robles),"Blackberry fruit makes friends with black earth, coffee syrup, dill and dried ...",92,32,Central Coast,United States
Zinfandel,Sineann 2014 Old Vine Zinfandel (Columbia Valley (OR)),"The original vines date back almost a century, perched above the Columbia ...",92,39,Oregon,United States
Zinfandel,Oso Libre 2012 Osezno Zinfandel (Paso Robles),"From La Vista Vineyard in the Adelaida District, this strong bottling features ...",92,27,Central Coast,United States
Zinfandel,Carol Shelton 2012 Florence Vineyard Rocky Reserve Zinfandel (Rockpile),"From a 1,400-foot-high site, this wine combines 86% Zinfandel with 14% Petite ...",92,35,Sonoma,United States
Zinfandel,Papapietro Perry 2011 Zinfandel (Dry Creek Valley),Blackberry and leather pouch jump from the glass from this full-bodied wine ...,90,42,Sonoma,United States
Zinfandel,Carol Shelton 2011 Bastoni Vineyard Karma Zinfandel (Sonoma County),"A field blend of 85% Zinfandel, 11% Alicante Bouschet and 4% Petite ...",90,33,Sonoma,United States
Zinfandel,Rock Wall 2012 Westphall Ridge Vineyard Zinfandel (Rockpile),"A twist of clove, fig and chocolate figure into this powerful, concentrated ...",90,45,Sonoma,United States
Zinfandel,Decoy 2013 Zinfandel (Sonoma County),"Made in a relatively restrained style, this is a dark, juicy and ...",90,25,Sonoma,United States
Zinfandel,Perry Creek 2012 Altitude 2401 Fair Play Farms Zinfandel (El Dorado),"This inviting wine smells sweet and jammy. It tastes spicy, lightly oaky ...",90,25,Sierra Foothills,United States
Zinfandel,Ironstone 2013 Rous Vineyard Reserve Ancient Vines Zinfandel (Lodi),"So easy to enjoy, this mild-tasting but full-bodied wine is fruity in ...",89,30,Central Valley,United States
Zinfandel,Graziano 2012 Old Vine Kazmet Vineyard Zinfandel (Redwood Valley),"Well made, well rounded and well balanced, this medium-bodied wine has tasty ...",88,28,Mendocino/Lake Counties,United States
Zinfandel,Peachy Canyon 2013 Westside Zinfandel (Paso Robles),"Quite a solid deal from an expert Zin house, this wine shows ...",88,22,Central Coast,United States
Zinfandel,Balletto 2012 Zinfandel (Russian River Valley),"A bright and relatively light expression of the variety, this wine imparts ...",88,24,Sonoma,United States
Zinfandel,Proulx 2012 Willow Creek Farm Zinfandel (Paso Robles),"Stewed plums and strawberries partner with lilacs, sagebrush and hard cinnamon candy ...",88,40,Central Coast,United States
Zinfandel,Brophy Clark 2013 Whale Rock VIneyard Zinfandel (Paso Robles),"Cherry blossoms, strawberries and wet asphalt elements show on the nose of ...",87,26,Central Coast,United States
Zinfandel,Ascension Cellars 2012 Rapture-Frankel Vineyard Primitivo (Paso Robles),"Strong in alcohol aromas on the nose, this shows tobacco, cigar, pipe ...",85,36,Central Coast,United States
Zinfandel,Robert Biale 2013 R.W. Moore Vineyard Zinfandel (Coombsville),"From a vineyard east of Napa first planted in 1905, Moore is ...",95,50,Napa,United States
Zinfandel,Robert Biale 2013 Grande Vineyard Zinfandel (Napa Valley),"A vineyard along the Silverado Trail in Napa, not far from the ...",94,50,Napa,United States
Zinfandel,Pulchella 2013 Mercenary Reserve 25 Zinfandel (Monterey),Velvety aromas of blackberry-spearmint chiffon greet the nose on this wondrous bottling ...,94,50,Central Coast,United States
Zinfandel,Robert Biale 2013 Falleri Vineyard Zinfandel (Calistoga),From a vineyard planted in 1924 in the northern reaches of the ...,93,62,Napa,United States
